Minerale,Ub,Regione,Titolo,Anno,Produzione,Operatore,Gennaio,Febbraio,Marzo,Aprile,Maggio,Giugno,Luglio,Agosto,Settembre,Ottobre,Novembre,Dicembre,Totale
Gas,Terra,Puglia,CASTELLACCIO,1981.0,29082.0,NoName,,,,,,,,,,,,,
Gas,Terra,Puglia,CASTELLACCIO,1982.0,19818.0,NoName,,,,,,,,,,,,,
Gas,Terra,Puglia,CASTELLACCIO,1983.0,28220.0,NoName,,,,,,,,,,,,,
Gas,Terra,Puglia,CASTELLACCIO,1984.0,33817.0,NoName,,,,,,,,,,,,,
Gas,Terra,Puglia,CASTELLACCIO,1985.0,37761.0,NoName,,,,,,,,,,,,,
Gas,Terra,Puglia,CASTELLACCIO,1986.0,46728.0,NoName,,,,,,,,,,,,,
Gas,Terra,Puglia,CASTELLACCIO,1987.0,42717.0,NoName,,,,,,,,,,,,,
Gas,Terra,Puglia,CASTELLACCIO,1988.0,17041.0,NoName,,,,,,,,,,,,,
Gas,Terra,Puglia,CASTELLACCIO,1989.0,6235.0,NoName,,,,,,,,,,,,,
Gas,Terra,Puglia,CASTELLACCIO,1990.0,3245.0,NoName,,,,,,,,,,,,,
Gas,Terra,Puglia,CASTELLACCIO,1991.0,288.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CASTELLAZZO,1988.0,6327.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CASTELLAZZO,1989.0,10702.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CASTELLAZZO,1990.0,3874.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CASTELLAZZO,1991.0,106.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CASTELLAZZO,1992.0,577.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CASTELLAZZO,1993.0,1300.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CASTELLAZZO,1994.0,1320.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CASTELLAZZO,1995.0,1.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CAVIAGA,1980.0,31291.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CAVIAGA,1981.0,20487.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CAVIAGA,1982.0,15485.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CAVIAGA,1983.0,2419.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CAVIAGA,1988.0,7372.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CAVIAGA,1989.0,33424.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CAVIAGA,1990.0,30853.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CAVIAGA,1991.0,30815.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CAVIAGA,1992.0,28826.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CAVIAGA,1993.0,27243.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CAVIAGA,1994.0,25831.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CAVIAGA,1995.0,24239.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CAVIAGA,1996.0,22481.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CAVIAGA,1997.0,20401.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CAVIAGA,1998.0,19221.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CAVIAGA,1999.0,16630.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CAVIAGA,2000.0,15990.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CAVIAGA,2001.0,13290.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CAVIAGA,2002.0,11002.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CAVIAGA,2003.0,10614.0,NoName,,,,,,,,,,,,,
Gas,Terra,Abruzzo,CELLINO,1980.0,38921.0,NoName,,,,,,,,,,,,,
Gas,Terra,Abruzzo,CELLINO,1981.0,42015.0,NoName,,,,,,,,,,,,,
Gas,Terra,Abruzzo,CELLINO,1982.0,37789.0,NoName,,,,,,,,,,,,,
Gas,Terra,Abruzzo,CELLINO,1983.0,39162.0,NoName,,,,,,,,,,,,,
Gas,Terra,Abruzzo,CELLINO,1984.0,50117.0,NoName,,,,,,,,,,,,,
Gas,Terra,Abruzzo,CELLINO,1985.0,27822.0,NoName,,,,,,,,,,,,,
Gas,Terra,Abruzzo,CELLINO,1986.0,20698.0,NoName,,,,,,,,,,,,,
Gas,Terra,Abruzzo,CELLINO,1987.0,28102.0,NoName,,,,,,,,,,,,,
Gas,Terra,Abruzzo,CELLINO,1988.0,36756.0,NoName,,,,,,,,,,,,,
Gas,Terra,Abruzzo,CELLINO,1989.0,31596.0,NoName,,,,,,,,,,,,,
Gas,Terra,Abruzzo,CELLINO,1990.0,34079.0,NoName,,,,,,,,,,,,,
Gas,Terra,Abruzzo,CELLINO,1991.0,45068.0,NoName,,,,,,,,,,,,,
Gas,Terra,Abruzzo,CELLINO,1992.0,53105.0,NoName,,,,,,,,,,,,,
Gas,Terra,Abruzzo,CELLINO,1993.0,49101.0,NoName,,,,,,,,,,,,,
Gas,Terra,Abruzzo,CELLINO,1994.0,43455.0,NoName,,,,,,,,,,,,,
Gas,Terra,Abruzzo,CELLINO,1995.0,37311.0,NoName,,,,,,,,,,,,,
Gas,Terra,Abruzzo,CELLINO,1996.0,29913.0,NoName,,,,,,,,,,,,,
Gas,Terra,Abruzzo,CELLINO,1997.0,27912.0,NoName,,,,,,,,,,,,,
Gas,Terra,Abruzzo,CELLINO,1998.0,23179.0,NoName,,,,,,,,,,,,,
Gas,Terra,Abruzzo,CELLINO,1999.0,22590.0,NoName,,,,,,,,,,,,,
Gas,Terra,Abruzzo,CELLINO,2000.0,27599.0,NoName,,,,,,,,,,,,,
Gas,Terra,Abruzzo,CELLINO,2001.0,24000.0,NoName,,,,,,,,,,,,,
Gas,Terra,Abruzzo,CELLINO,2002.0,7441.0,NoName,,,,,,,,,,,,,
Gas,Terra,Abruzzo,CELLINO,2003.0,24286.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CIGNONE,1984.0,70300.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CIGNONE,1985.0,101498.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CIGNONE,1986.0,101865.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CIGNONE,1987.0,84609.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CIGNONE,1988.0,26188.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CIGNONE,1989.0,26524.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CIGNONE,1990.0,91239.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CIGNONE,1991.0,100193.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CIGNONE,1992.0,95642.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CIGNONE,1993.0,105079.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CIGNONE,1994.0,119355.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CIGNONE,1995.0,104945.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CIGNONE,1996.0,91534.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CIGNONE,1997.0,67257.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CIGNONE,1998.0,15967.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CIGNONE,1999.0,303.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CIGNONE,2000.0,48.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CIGNONE,2001.0,6.0,NoName,,,,,,,,,,,,,
Gas,Terra,Veneto,COLLALTO,1983.0,21244.0,NoName,,,,,,,,,,,,,
Gas,Terra,Veneto,COLLALTO,1984.0,120878.0,NoName,,,,,,,,,,,,,
Gas,Terra,Veneto,COLLALTO,1985.0,302633.0,NoName,,,,,,,,,,,,,
Gas,Terra,Veneto,COLLALTO,1986.0,332953.0,NoName,,,,,,,,,,,,,
Gas,Terra,Veneto,COLLALTO,1987.0,284654.0,NoName,,,,,,,,,,,,,
Gas,Terra,Veneto,COLLALTO,1988.0,218438.0,NoName,,,,,,,,,,,,,
Gas,Terra,Veneto,COLLALTO,1989.0,167958.0,NoName,,,,,,,,,,,,,
Gas,Terra,Veneto,COLLALTO,1990.0,134858.0,NoName,,,,,,,,,,,,,
Gas,Terra,Veneto,COLLALTO,1991.0,102011.0,NoName,,,,,,,,,,,,,
Gas,Terra,Veneto,COLLALTO,1992.0,43503.0,NoName,,,,,,,,,,,,,
Gas,Terra,Veneto,COLLALTO,1993.0,41954.0,NoName,,,,,,,,,,,,,
Gas,Terra,Veneto,COLLALTO,1994.0,34694.0,NoName,,,,,,,,,,,,,
Gas,Terra,Veneto,COLLALTO,1995.0,22872.0,NoName,,,,,,,,,,,,,
Gas,Terra,Veneto,COLLALTO,1996.0,7426.0,NoName,,,,,,,,,,,,,
Gas,Terra,Veneto,COLLALTO,1997.0,13211.0,NoName,,,,,,,,,,,,,
Gas,Terra,Veneto,COLLALTO,1998.0,7263.0,NoName,,,,,,,,,,,,,
Gas,Terra,Veneto,COLLALTO,1999.0,1358.0,NoName,,,,,,,,,,,,,
Gas,Terra,Veneto,COLLALTO,2000.0,1382.0,NoName,,,,,,,,,,,,,
Gas,Terra,Veneto,COLLALTO,2001.0,1295.0,NoName,,,,,,,,,,,,,
Gas,Terra,Veneto,COLLALTO,2002.0,665.0,NoName,,,,,,,,,,,,,
Gas,Terra,Molise,COLLE DI LAURO,1980.0,146781.0,NoName,,,,,,,,,,,,,
Gas,Terra,Molise,COLLE DI LAURO,1981.0,121899.0,NoName,,,,,,,,,,,,,
Gas,Terra,Molise,COLLE DI LAURO,1982.0,111868.0,NoName,,,,,,,,,,,,,
Gas,Terra,Molise,COLLE DI LAURO,1983.0,83059.0,NoName,,,,,,,,,,,,,
Gas,Terra,Molise,COLLE DI LAURO,1984.0,103826.0,NoName,,,,,,,,,,,,,
Gas,Terra,Molise,COLLE DI LAURO,1985.0,37003.0,NoName,,,,,,,,,,,,,
Gas,Terra,Molise,COLLE DI LAURO,1986.0,87235.0,NoName,,,,,,,,,,,,,
Gas,Terra,Molise,COLLE DI LAURO,1987.0,86797.0,NoName,,,,,,,,,,,,,
Gas,Terra,Molise,COLLE DI LAURO,1988.0,87909.0,NoName,,,,,,,,,,,,,
Gas,Terra,Molise,COLLE DI LAURO,1989.0,111880.0,NoName,,,,,,,,,,,,,
Gas,Terra,Molise,COLLE DI LAURO,1990.0,144338.0,NoName,,,,,,,,,,,,,
Gas,Terra,Molise,COLLE DI LAURO,1991.0,148287.0,NoName,,,,,,,,,,,,,
Gas,Terra,Molise,COLLE DI LAURO,1992.0,156926.0,NoName,,,,,,,,,,,,,
Gas,Terra,Molise,COLLE DI LAURO,1993.0,152564.0,NoName,,,,,,,,,,,,,
Gas,Terra,Molise,COLLE DI LAURO,1994.0,131121.0,NoName,,,,,,,,,,,,,
Gas,Terra,Molise,COLLE DI LAURO,1995.0,111262.0,NoName,,,,,,,,,,,,,
Gas,Terra,Molise,COLLE DI LAURO,1996.0,88563.0,NoName,,,,,,,,,,,,,
Gas,Terra,Molise,COLLE DI LAURO,1997.0,77450.0,NoName,,,,,,,,,,,,,
Gas,Terra,Molise,COLLE DI LAURO,1998.0,66829.0,NoName,,,,,,,,,,,,,
Gas,Terra,Molise,COLLE DI LAURO,1999.0,57483.0,NoName,,,,,,,,,,,,,
Gas,Terra,Molise,COLLE DI LAURO,2000.0,54032.0,NoName,,,,,,,,,,,,,
Gas,Terra,Molise,COLLE DI LAURO,2001.0,47282.0,NoName,,,,,,,,,,,,,
Gas,Terra,Molise,COLLE DI LAURO,2002.0,37246.0,NoName,,,,,,,,,,,,,
Gas,Terra,Molise,COLLE DI LAURO,2003.0,33157.0,NoName,,,,,,,,,,,,,
Gas,Terra,Abruzzo,COLLE FORCHE,1980.0,716.0,NoName,,,,,,,,,,,,,
Gas,Terra,Abruzzo,COLLE FORCHE,1981.0,711.0,NoName,,,,,,,,,,,,,
Gas,Terra,Molise,COLLE STINCIONE,1991.0,733.0,NoName,,,,,,,,,,,,,
Gas,Terra,Molise,COLLE STINCIONE,1992.0,31521.0,NoName,,,,,,,,,,,,,
Gas,Terra,Molise,COLLE STINCIONE,1993.0,49331.0,NoName,,,,,,,,,,,,,
Gas,Terra,Molise,COLLE STINCIONE,1994.0,51939.0,NoName,,,,,,,,,,,,,
Gas,Terra,Molise,COLLE STINCIONE,1995.0,33548.0,NoName,,,,,,,,,,,,,
Gas,Terra,Molise,COLLE STINCIONE,1996.0,18182.0,NoName,,,,,,,,,,,,,
Gas,Terra,Molise,COLLE STINCIONE,1997.0,8904.0,NoName,,,,,,,,,,,,,
Gas,Terra,Molise,COLLE STINCIONE,1998.0,7121.0,NoName,,,,,,,,,,,,,
Gas,Terra,Molise,COLLE STINCIONE,1999.0,8363.0,NoName,,,,,,,,,,,,,
Gas,Terra,Molise,COLLE STINCIONE,2000.0,8240.0,NoName,,,,,,,,,,,,,
Gas,Terra,Molise,COLLE STINCIONE,2001.0,409.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,COLLECCHIO,1980.0,3.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,COLLECCHIO,1981.0,3.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,COLLECCHIO,1982.0,5.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,COLLECCHIO,1983.0,6.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,COLLECCHIO,1984.0,5.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,COLLECCHIO,1985.0,6.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,COLLECCHIO,1986.0,6.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,COLLECCHIO,1987.0,6.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,COLLECCHIO,1988.0,6.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,COLLECCHIO,1989.0,6.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,COLLECCHIO,1990.0,5.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,COLLECCHIO,1994.0,325.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,COLLECCHIO,1995.0,54.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,COLLECCHIO,1996.0,108.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,COLLECCHIO,1997.0,108.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,COLLECCHIO,1998.0,103.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,COLLECCHIO,1999.0,9.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,COLLECCHIO,2000.0,2.0,NoName,,,,,,,,,,,,,
Gas,Terra,Sicilia,COMISO II,1980.0,10521.0,NoName,,,,,,,,,,,,,
Gas,Terra,Sicilia,COMISO II,1981.0,9403.0,NoName,,,,,,,,,,,,,
Gas,Terra,Sicilia,COMISO II,1982.0,4026.0,NoName,,,,,,,,,,,,,
Gas,Terra,Sicilia,COMISO II,1983.0,3391.0,NoName,,,,,,,,,,,,,
Gas,Terra,Sicilia,COMISO II,1984.0,4470.0,NoName,,,,,,,,,,,,,
Gas,Terra,Sicilia,COMISO II,1985.0,6259.0,NoName,,,,,,,,,,,,,
Gas,Terra,Sicilia,COMISO II,1986.0,7328.0,NoName,,,,,,,,,,,,,
Gas,Terra,Sicilia,COMISO II,1987.0,8481.0,NoName,,,,,,,,,,,,,
Gas,Terra,Sicilia,COMISO II,1988.0,8441.0,NoName,,,,,,,,,,,,,
Gas,Terra,Sicilia,COMISO II,1989.0,8522.0,NoName,,,,,,,,,,,,,
Gas,Terra,Sicilia,COMISO II,1990.0,7567.0,NoName,,,,,,,,,,,,,
Gas,Terra,Sicilia,COMISO II,1991.0,8277.0,NoName,,,,,,,,,,,,,
Gas,Terra,Sicilia,COMISO II,1992.0,7002.0,NoName,,,,,,,,,,,,,
Gas,Terra,Sicilia,COMISO II,1993.0,4752.0,NoName,,,,,,,,,,,,,
Gas,Terra,Sicilia,COMISO II,1994.0,6889.0,NoName,,,,,,,,,,,,,
Gas,Terra,Sicilia,COMISO II,1995.0,8223.0,NoName,,,,,,,,,,,,,
Gas,Terra,Sicilia,COMISO II,1996.0,7674.0,NoName,,,,,,,,,,,,,
Gas,Terra,Sicilia,COMISO II,1997.0,7993.0,NoName,,,,,,,,,,,,,
Gas,Terra,Sicilia,COMISO II,1998.0,7787.0,NoName,,,,,,,,,,,,,
Gas,Terra,Sicilia,COMISO II,1999.0,7527.0,NoName,,,,,,,,,,,,,
Gas,Terra,Sicilia,COMISO II,2000.0,7493.0,NoName,,,,,,,,,,,,,
Gas,Terra,Sicilia,COMISO II,2001.0,7556.0,NoName,,,,,,,,,,,,,
Gas,Terra,Sicilia,COMISO II,2002.0,7916.0,NoName,,,,,,,,,,,,,
Gas,Terra,Sicilia,COMISO II,2003.0,6031.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,CONSANDOLO,1980.0,20.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,CONSANDOLO,1981.0,6.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CORNEGLIANO,1980.0,9020.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CORNEGLIANO,1981.0,3990.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CORNEGLIANO,1982.0,7034.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CORNEGLIANO,1983.0,2900.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CORNEGLIANO,1984.0,3290.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CORNEGLIANO,1985.0,3278.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CORNEGLIANO,1986.0,2950.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CORNEGLIANO,1990.0,5005.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CORNEGLIANO,1991.0,12373.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CORNEGLIANO,1992.0,6537.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CORNEGLIANO,1993.0,2744.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CORNEGLIANO,1994.0,2918.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CORNEGLIANO,1995.0,1747.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CORNEGLIANO,1996.0,901.0,NoName,,,,,,,,,,,,,
Gas,Terra,Lombardia,CORNEGLIANO,1997.0,924.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,CORREGGIO,1980.0,60384.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,CORREGGIO,1981.0,95120.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,CORREGGIO,1982.0,77513.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,CORREGGIO,1983.0,60218.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,CORREGGIO,1984.0,63478.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,CORREGGIO,1985.0,38982.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,CORREGGIO,1986.0,735.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,CORREGGIO,1993.0,178476.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,CORREGGIO,1994.0,248072.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,CORREGGIO,1995.0,152130.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,CORREGGIO,1996.0,95192.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,CORREGGIO,1997.0,61254.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,CORREGGIO,1998.0,37355.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,CORREGGIO,1999.0,26368.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,CORREGGIO,2000.0,12293.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,CORREGGIO,2001.0,9708.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,CORREGGIO,2002.0,4125.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,CORTEMAGGIORE,1980.0,41829.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,CORTEMAGGIORE,1981.0,74873.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,CORTEMAGGIORE,1982.0,74652.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,CORTEMAGGIORE,1983.0,38816.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,CORTEMAGGIORE,1984.0,512.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,CORTEMAGGIORE,1985.0,10255.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,CORTEMAGGIORE,1986.0,20330.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,CORTEMAGGIORE,1987.0,32303.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,CORTEMAGGIORE,1988.0,35154.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,CORTEMAGGIORE,1989.0,30175.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,CORTEMAGGIORE,1990.0,27204.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,CORTEMAGGIORE,1991.0,34658.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,CORTEMAGGIORE,1992.0,40788.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,CORTEMAGGIORE,1993.0,39010.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,CORTEMAGGIORE,1994.0,39143.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,CORTEMAGGIORE,1995.0,30932.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,CORTEMAGGIORE,1996.0,33539.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,CORTEMAGGIORE,1997.0,2164.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,CORTEMAGGIORE,1998.0,5637.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,CORTEMAGGIORE,1999.0,3114.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,CORTEMAGGIORE,2000.0,2574.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,CORTEMAGGIORE,2001.0,1670.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,CORTEMAGGIORE,2002.0,1272.0,NoName,,,,,,,,,,,,,
Gas,Terra,Basilicata,COSTAMOLINA,1996.0,50.0,NoName,,,,,,,,,,,,,
Gas,Terra,Basilicata,COSTAMOLINA,1997.0,141.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,COTIGNOLA,1980.0,7407.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,COTIGNOLA,1981.0,5571.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,COTIGNOLA,1982.0,7357.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,COTIGNOLA,1983.0,11708.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,COTIGNOLA,1984.0,9993.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,COTIGNOLA,1985.0,8690.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,COTIGNOLA,1986.0,10915.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,COTIGNOLA,1987.0,10170.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,COTIGNOLA,1988.0,10658.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,COTIGNOLA,1989.0,9846.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,COTIGNOLA,1990.0,10397.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,COTIGNOLA,1991.0,10300.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,COTIGNOLA,1992.0,8770.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,COTIGNOLA,1993.0,14236.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,COTIGNOLA,1994.0,10928.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,COTIGNOLA,1995.0,6342.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,COTIGNOLA,1996.0,4049.0,NoName,,,,,,,,,,,,,
Gas,Terra,Emilia Romagna,COTIGNOLA,1997.0,4439.0,NoName,,,,,,,,,,,,,
Gas,Terra,Basilicata,CRETAGNA,1990.0,9007.0,NoName,,,,,,,,,,,,,
Gas,Terra,Basilicata,CRETAGNA,1991.0,7885.0,NoName,,,,,,,,,,,,,
Gas,Terra,Basilicata,CRETAGNA,1992.0,1318.0,NoName,,,,,,,,,,,,,
Gas,Terra,Marche,CROCE DEL VENTO,1984.0,747.0,NoName,,,,,,,,,,,,,
Gas,Terra,Marche,CROCE DEL VENTO,1985.0,2202.0,NoName,,,,,,,,,,,,,
Gas,Terra,Marche,CROCE DEL VENTO,1986.0,2622.0,NoName,,,,,,,,,,,,,
Gas,Terra,Marche,CROCE DEL VENTO,1987.0,2630.0,NoName,,,,,,,,,,,,,
Gas,Terra,Marche,CROCE DEL VENTO,1988.0,2306.0,NoName,,,,,,,,,,,,,
Gas,Terra,Marche,CROCE DEL VENTO,1989.0,1323.0,NoName,,,,,,,,,,,,,
Gas,Terra,Marche,CROCE DEL VENTO,1990.0,905.0,NoName,,,,,,,,,,,,,
Gas,Terra,Marche,CROCE DEL VENTO,1991.0,936.0,NoName,,,,,,,,,,,,,
Gas,Terra,Marche,CROCE DEL VENTO,1992.0,511.0,NoName,,,,,,,,,,,,,
Gas,Terra,Marche,CROCE DEL VENTO,1993.0,287.0,NoName,,,,,,,,,,,,,
Gas,Terra,Marche,CROCE DEL VENTO,1994.0,62.0,NoName,,,,,,,,,,,,,
Gas,Terra,Basilicata,CUGNO LE MACINE,1980.0,207720.0,NoName,,,,,,,,,,,,,
Gas,Terra,Basilicata,CUGNO LE MACINE,1981.0,181900.0,NoName,,,,,,,,,,,,,
Gas,Terra,Basilicata,CUGNO LE MACINE,1982.0,141895.0,NoName,,,,,,,,,,,,,
Gas,Terra,Basilicata,CUGNO LE MACINE,1983.0,88152.0,NoName,,,,,,,,,,,,,
Gas,Terra,Basilicata,CUGNO LE MACINE,1984.0,96744.0,NoName,,,,,,,,,,,,,
